web-scraper-order,web-scraper-start-url,paginacion,referencias,referencias-href,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681684400-2912","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Set TwinWash LG Carga Frontal 25,5 Kg (22 Lavadora+Mini lavadora 3,5 Kg)","https://www.ktronix.com/set-twinwash-lg-carga-frontal-255-kg-22-lavadora-mini-lavadora-35-kg/p/8806091937117","Set TwinWash LG Carga Frontal 25,5 Kg (22 Lavadora+Mini lavadora 3,5 Kg)","$7.539.900
                                            Hoy","Motor Inverter: temperatura + estable, - gasto energético","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091937117-001.jpg?context=bWFzdGVyfGltYWdlc3wxOTk1fGltYWdlL2pwZWd8aDI3L2g2NS8xMzUxNjE3NzYwNDYzOC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE5MzcxMTdfMDAxLmpwZ3w1MWRlNzRjMjk5MDNhNzY0NDc0YTlmZDE3ZTA4NTgzYTBjYTVlYWIyN2ZkZTc5MTk5NDFlMDNmZGUwNTMxMGY3"
"1681684403-2913","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Secadora WHIRLPOOL Carga Superior a Gas 19KG 7MWGD1900EW Blanco","https://www.ktronix.com/secadora-whirlpool-carga-superior-a-gas-19kg-7mwgd1900ew-blanco/p/883049389837","Secadora WHIRLPOOL Carga Superior a Gas 19KG 7MWGD1900EW Blanco","$2.839.900
                                            Hoy","Filtro atrapa motas, tus abrigos y pantalones impecables","4.9","9 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-883049389837-001.jpg?context=bWFzdGVyfGltYWdlc3wxNTEzfGltYWdlL2pwZWd8aDRiL2hkYi8xMzU5NjAxMjkwNDQ3OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MzA0OTM4OTgzN18wMDEuanBnfGJiMmJmMmQ2Zjk5YTJjOWRmY2QxODEwYzlkZTJkZjhkOTIwMGU0NWQ2M2U3OGU1YTg5ZGJkNTNlNjg1NmM1NTk"
"1681684408-2914","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora MAYTAG Carga Superior 27KG 7MMVW7230LC Gris","https://www.ktronix.com/lavadora-maytag-carga-superior-27kg-7mmvw7230lc-gris/p/883049462271","Lavadora MAYTAG Carga Superior 27KG 7MMVW7230LC Gris","$4.199.900
                                            Hoy","Conectividad WiFi","null","null","/medias/883049462271-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTI1fGltYWdlL2pwZWd8aW1hZ2VzL2hkZi9oNGMvMTA3NDMxODA3NTQ5NzQuanBnfDcxMjNhZDE2MTBhMjdiMGU5NjNhYzQ5ZmM2MDg5ZThjOGM4OGI4OGQzYzQwYTRiMGU3MWIwOGVkMWI2NWRkZTk"
"1681684412-2915","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora MAYTAG Carga Frontal 22KG 7MMHW6621HW Blanco","https://www.ktronix.com/lavadora-maytag-carga-frontal-22kg-7mmhw6621hw-blanco/p/883049489933","Lavadora MAYTAG Carga Frontal 22KG 7MMHW6621HW Blanco","$4.499.900
                                            Hoy","Alta Eficiencia HE, bajo consumo de agua","5.0","2 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-883049489933-001.jpg?context=bWFzdGVyfGltYWdlc3wyMDYwfGltYWdlL2pwZWd8aGQ4L2g4Zi8xMzUxNDgxMTczNjA5NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MzA0OTQ4OTkzM18wMDEuanBnfDk1ZDhmZjNkM2FmMjAyOWU0MTdhN2Q1YzQzYzY0OTlhMWM1MzJmYmRkY2M4ODUyYjk4M2M4YzhiZjQ5NjE4NmQ"
"1681684417-2916","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora MAYTAG Carga Frontal 22KG 7MMHW6621HC Gris","https://www.ktronix.com/lavadora-maytag-carga-frontal-22kg-7mmhw6621hc-gris/p/883049489940","Lavadora MAYTAG Carga Frontal 22KG 7MMHW6621HC Gris","$4.679.900
                                            Hoy","Alta Eficiencia HE, bajo consumo de agua","5.0","2 Opiniones","/medias/883049489940-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMDY2fGltYWdlL2pwZWd8aW1hZ2VzL2hiZS9oZTkvMTA3NDMxODk2MDIzMzQuanBnfGUwMjI4YzVmZGFiM2E3NjkyY2E1ZjhhNGRmMzI1ZmQxMjk4OWM2MDgyMDQ1Nzk2N2VhMDZkY2E3OTYyOGQ4NzA"
"1681684421-2917","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Secadora WHIRLPOOL Carga Superior a Gas 21KG 7MWGD2040JM Banco","https://www.ktronix.com/secadora-whirlpool-carga-superior-a-gas-21kg-7mwgd2040jm-banco/p/883049528427","Secadora WHIRLPOOL Carga Superior a Gas 21KG 7MWGD2040JM Banco","$2.469.900
                                            Hoy","Detecta la humedad en las prendas, para un mejor cuidado","3.9","8 Opiniones","/medias/883049528427-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNzM4fGltYWdlL2pwZWd8aW1hZ2VzL2gwYy9oMGYvMTAzODEwMTU0NDk2MzAuanBnfDRkNGRjNDUzMmY0MzdhMGRiMjIxMTcwN2JjODRlNjQ5YzMzODQ3Yzk0MjQ5MDhiMjhjNzkxZDUwYWMzOTE0YWY"
"1681684426-2918","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Secadora MAYTAG Carga Frontal a gas 22KG 7MMGD6630HC Blanca","https://www.ktronix.com/secadora-maytag-carga-frontal-a-gas-22kg-7mmgd6630hc-blanca/p/883049530352","Secadora MAYTAG Carga Frontal a gas 22KG 7MMGD6630HC Blanca","$3.099.900
                                            Hoy","El botón Extra Power aumenta el poder de secado.","5.0","1 Opinión","/medias/883049530352-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMDIxfGltYWdlL2pwZWd8aW1hZ2VzL2gzNS9oM2YvMTA3NDMxOTU1NjYxMTAuanBnfDRlMGExN2E5YjQ5MGNmMDg2MjM0NTA1MDA3ODcwMjY3NDFiNjVhMGU3Y2ZhYWU0ZTliMzI0YWE1Y2QyOTM1MGI"
"1681684430-2919","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Secadora MAYTAG Carga Frontal a gas 22KG 7MMGD6630HC Gris","https://www.ktronix.com/secadora-maytag-carga-frontal-a-gas-22kg-7mmgd6630hc-gris/p/883049530369","Secadora MAYTAG Carga Frontal a gas 22KG 7MMGD6630HC Gris","$3.399.900
                                            Hoy","El botón Extra Power aumenta el poder de secado.","5.0","1 Opinión","/medias/883049530369-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMDIzfGltYWdlL2pwZWd8aW1hZ2VzL2hhYS9oM2EvMTA3NDMyMDE0NjQzNTAuanBnfDdiZGNhMDViNGY0MDJhNTAyNzQ5YWMxZTUzODgzMmRlYzRhYjE0MTEzNWYwOWI1Nzk3YTAyOWYwZWMxZDdjN2U"
"1681684434-2920","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Secadora WHIRLPOOL Carga Frontal 26 Kilogramos 7MWGD7120LW Blanca","https://www.ktronix.com/secadora-whirlpool-carga-frontal-26-kilogramos-7mwgd7120lw-blanca/p/883049601915","Secadora  WHIRLPOOL Carga Frontal  26 Kilogramos 7MWGD7120LW  Blanca","$3.719.900
                                            Hoy","Conectividad Wi-Fi compatible con iOS y Android","null","null","/medias/883049601915-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjc1fGltYWdlL2pwZWd8aW1hZ2VzL2hkOS9oZTQvMTA3Nzc1NDAyMzExOTguanBnfDBlNzIyZTc2YjFkNzliODRiNzNjNjVkYjk4MTliZTIxMzEzZjk2ZmVkNTQ2NzkwYjhmMDEwNzExODkxZmZlZWI"
"1681684438-2921","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora MAYTAG Carga Superior 26KG 7MMVW7230LW Blanco","https://www.ktronix.com/lavadora-maytag-carga-superior-26kg-7mmvw7230lw-blanco/p/883049601984","Lavadora MAYTAG Carga Superior 26KG 7MMVW7230LW Blanco","$3.999.900
                                            Hoy","Conectividad WiFi","null","null","/medias/883049601984-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMzc3fGltYWdlL2pwZWd8aW1hZ2VzL2hhZC9oY2IvMTA3NDMyMTc3MTcyNzguanBnfGMxNWRiOWE4NmNlOTg3OGY1Yzc5M2I3MWM0OGUxM2Y3NDY0OWM3ZmRkNGVlNTM0NzY2ODkxMmFhNDQzZjhlZTE"
"1681684442-2922","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora WHIRLPOOL Carga Superior 27KG 7MWTW7120LW Blanco","https://www.ktronix.com/lavadora-whirlpool-carga-superior-27kg-7mwtw7120lw-blanco/p/883049601991","Lavadora WHIRLPOOL Carga Superior 27KG 7MWTW7120LW Blanco","$3.959.900
                                            Hoy","Conectividad Wi-Fi compatible con iOS y Android","4.6","8 Opiniones","/medias/883049601991-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMDA4fGltYWdlL2pwZWd8aW1hZ2VzL2hkOS9oZGEvMTA3Nzc1NTQzODY5NzQuanBnfDcyOTJjYWY5NTg3YWRkYWEyM2QyNDYzZWEzOTJlNTUxMTU3MjYwMDMwNjQ5ODhiZjRmZWM3NzMxN2I3ZDFhOTc"
"1681684446-2923","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora WHIRLPOOL Carga Superior 28KG 7MWTW7120LC Gris","https://www.ktronix.com/lavadora-whirlpool-carga-superior-28kg-7mwtw7120lc-gris/p/883049602011","Lavadora WHIRLPOOL Carga Superior 28KG 7MWTW7120LC Gris","$4.009.900
                                            Hoy","Conectividad Wi-Fi compatible con iOS y Android","4.5","2 Opiniones","/medias/883049602011-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjA1fGltYWdlL2pwZWd8aW1hZ2VzL2hmOC9oMmMvMTIzNDQ2OTEwMzIwOTQuanBnfDdhYmYzOGEzZTc0Yzc4NzYxYWRhOThmNzVmMDQ4MmE0MTBmMzYyM2M4YTUyODBmNGUwNWU2NjBiOTk3YTNkODM"
"1681684452-2924","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora/Secadora WHIRLPOOL Carga Fontal 20KG 7MWFC6820LC Gris","https://www.ktronix.com/lavadora-secadora-whirlpool-carga-fontal-20kg-7mwfc6820lc-gris/p/883049602622","Lavadora/Secadora WHIRLPOOL Carga Fontal 20KG 7MWFC6820LC Gris","$5.899.900
                                            Hoy","Dispensador Automático de detergente Load & Go XL","4.4","14 Opiniones","/medias/883049602622-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNzA0fGltYWdlL2pwZWd8aW1hZ2VzL2hkOC9oNzQvMTA5MDAyNTIwMDAyODYuanBnfGExNDhiY2E4OGY4MTAxMWMzY2VlMWZiYWVkOWEyNjg1MWJlNWM3ZTVmYmUyYzcwOWJkZGFhMDE0YWZjMjZjNTE"
"1681684456-2925","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora/Secadora WHIRLPOOL Carga Fontal 20KG 7MWFC6820LW Blanco","https://www.ktronix.com/lavadora-secadora-whirlpool-carga-fontal-20kg-7mwfc6820lw-blanco/p/883049602639","Lavadora/Secadora WHIRLPOOL Carga Fontal 20KG 7MWFC6820LW Blanco","$6.079.900
                                            Hoy","Dispensador Automático de detergente Load & Go XL","5.0","6 Opiniones","/medias/883049602639-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjI5fGltYWdlL2pwZWd8aW1hZ2VzL2g1My9oY2EvMTA5MDAyNTc5NjQwNjIuanBnfDQwYWE0MWJlYTkxZjc5ZWYyZjVkOTY5YWU4OWMyOTJiM2RhOWVmNzBmZGVhZDMzMDIwYzY4MGU5YzBhODhiNDY"
"1681684460-2926","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Secadora WHIRLPOOL Carga Superior a Gas 28KG 7MWGD7120LC Gris","https://www.ktronix.com/secadora-whirlpool-carga-superior-a-gas-28kg-7mwgd7120lc-gris/p/883049622514","Secadora WHIRLPOOL Carga Superior a Gas 28KG 7MWGD7120LC Gris","$3.799.900
                                            Hoy","Conectividad Wi-Fi compatible con iOS y Android","5.0","3 Opiniones","/medias/883049622514-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjU0fGltYWdlL2pwZWd8aW1hZ2VzL2g0Ni9oYmYvMTIzNDQ2OTMzOTEzOTAuanBnfGEyMWE1N2IyYTljZDVhZDE2NTBiNmMyOTNkYmM5NDMyYTIyZGNhNzUwOTIyZDIwMjQxOThkZWFkNTNkNjhhMWI"
"1681684465-2927","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora WHIRLPOOL Carga Frontal 23KG 7MWFW6605MC Gris","https://www.ktronix.com/lavadora-whirlpool-carga-frontal-23kg-7mwfw6605mc-gris/p/883049644646","Lavadora WHIRLPOOL Carga Frontal 23KG 7MWFW6605MC Gris","$5.319.900
                                            Hoy","Opción Tumble Fresh, volteará en forma regular la ropa","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-883049644646-001.jpg?context=bWFzdGVyfGltYWdlc3wyNDc3fGltYWdlL2pwZWd8aDBjL2hhZS8xMzUxNjQwMjUyNDE5MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MzA0OTY0NDY0Nl8wMDEuanBnfGVkMjVkODI5Y2I0NzI5ZDI5NjA5ZDRjM2YyMjBmNzFiYTMwYzc1MWM2NTY0YTQ1YTAyOWExZGNjZTIzMWYwYzg"
"1681684469-2928","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora SAMSUNG carga superior 19KG WA19T7G6DWY Gris","https://www.ktronix.com/lavadora-samsung-carga-superior-19kg-wa19t7g6dwy-gris/p/8806090667831","Lavadora SAMSUNG carga superior 19KG WA19T7G6DWY Gris","$2.199.900
                                            Hoy","20 años de garantía en el motor Digital Inverter","4.9","100 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806090667831-001.jpg?context=bWFzdGVyfGltYWdlc3wxNjMzfGltYWdlL2pwZWd8aDc1L2g4NS8xMzQ5NjM2MDc2MzQyMi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTA2Njc4MzFfMDAxLmpwZ3w1NThkODllMTcxOTc2ZTFkMzIzMGNiZDc2YzhmYzRkN2U2YzA1YmMxMzYxMWZmNmU3ZWRhM2VlZWNjNGE0OWM4"
"1681684476-2929","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora MABE Carga Superior 9 Kilogramos LMA9020WGAB0 Gris","https://www.ktronix.com/lavadora-mabe-carga-superior-9-kilogramos-lma9020wgab0-gris/p/757638972703","Lavadora MABE Carga Superior 9 Kilogramos LMA9020WGAB0 Gris","$1.459.900
                                            Hoy","Seguridad de tu familia , ahora con la tapa soft close","4.7","145 Opiniones","/medias/757638972703-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODA3fGltYWdlL2pwZWd8aW1hZ2VzL2hkYy9oYWUvMTA1MDIwOTM3MzM5MTguanBnfDJhODM3ODcxNDJmMmI0YzJjOGY2ZTc3ZTFlNzEwM2E1YTYwNTZmMTczNjM2MzJkMWZhZmNjM2JlNjEyNTNiMGM"
"1681684480-2930","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora ACROS Carga Superior 13KG ALD1335JE Blanca","https://www.ktronix.com/lavadora-acros-carga-superior-13kg-ald1335je-blanca/p/7501545637360","Lavadora ACROS Carga Superior 13KG ALD1335JE Blanca","$1.389.900
                                            Hoy","Exprimido en tina lateral con MaxSpinDry","5.0","15 Opiniones","/medias/7501545637360-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTE0fGltYWdlL2pwZWd8aW1hZ2VzL2g5Yi9oMWIvMTIzNDQ3OTIzNTA3NTAuanBnfDg1MTMyYjEzNzViOTU3NDIxMDdjNDQyNWJjOTg3ODUwOWU4Nzg4Y2Q1MDM2ODY3ZGYyODA5OWE2ZDEyYTVlZTU"
"1681684484-2931","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora ELECTROLUX Carga Superior 16KG EWIX16F3CSG Gris","https://www.ktronix.com/lavadora-electrolux-carga-superior-16kg-ewix16f3csg-gris/p/7909569435250","Lavadora ELECTROLUX Carga Superior 16KG EWIX16F3CSG Gris","$1.729.900
                                            Hoy","Water Fuzzy. Usa la cantidad de agua adecuada.","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7909569435250-001.jpg?context=bWFzdGVyfGltYWdlc3wxODEyfGltYWdlL2pwZWd8aGYyL2gzYy8xMzY0OTg5NTQ4OTU2Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc5MDk1Njk0MzUyNTBfMDAxLmpwZ3w1Yjc1MmQ0NWRkOGM5N2U2ODE4NGE0MjVhMDhlNzIzMmI3NGRjMDBlMzEwYWMxOTk0OWQ0MDFlYTY0ZDk0MmM3"
"1681684488-2932","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora ELECTROLUX Carga Superior 14KG EWIX14F3CSG Gris","https://www.ktronix.com/lavadora-electrolux-carga-superior-14kg-ewix14f3csg-gris/p/7909569435243","Lavadora ELECTROLUX Carga Superior 14KG EWIX14F3CSG Gris","$1.699.900
                                            Hoy","Water Fuzzy. Usa la cantidad de agua adecuada.","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7909569435243-001.jpg?context=bWFzdGVyfGltYWdlc3wxODE0fGltYWdlL2pwZWd8aDMxL2gxOC8xMzY0OTg5MTM2MDc5OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc5MDk1Njk0MzUyNDNfMDAxLmpwZ3w0ZTYwZGM2NTEzNTE5OTljNTEzYzFjMDY0NjZlN2NjNjhmMzhhMTJjZDFlMzZkZmU3ZTQ0MDYzN2FmZWRhMWE3"
"1681684493-2933","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora ELECTROLUX Carga Superior 18KG EWIX18F3ESG Gris","https://www.ktronix.com/lavadora-electrolux-carga-superior-18kg-ewix18f3esg-gris/p/7861106359750","Lavadora ELECTROLUX Carga Superior 18KG EWIX18F3ESG Gris","$2.049.900
                                            Hoy","Water Fuzzy. Menor consumo de agua. Medición automática","4.8","26 Opiniones","/medias/7861106359750-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODM4fGltYWdlL2pwZWd8aDY0L2g4OC8xMzM0Mzc5NDI5ODkxMC83ODYxMTA2MzU5NzUwXzAwMV82MFd4NjBIfDlmM2IzMWFlMGJmMmQ2NzZlMGU5MGU1ZDhiYjAxNWIxNmQ2NGE3NmY2NjFmNDQ2MGQ4ZDRlNmI5YzBmOTk2NWU"
"1681684497-2934","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora ELECTROLUX Carga Superior 17KG LB17A Blanco","https://www.ktronix.com/lavadora-electrolux-carga-superior-17kg-lb17a-blanco/p/7909569406625","Lavadora ELECTROLUX Carga Superior 17KG LB17A Blanco","$1.999.900
                                            Hoy","Programa Rápido. Más practicidad y más tiempo libre para ti","4.7","32 Opiniones","/medias/7909569406625-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxOTI3fGltYWdlL2pwZWd8aGQ5L2g3YS8xMzM0MzgwNDk4MTI3OC83OTA5NTY5NDA2NjI1XzAwMV82MFd4NjBIfDEyMjU3ZTNmMmU5ZWI2ZDMzZjIwOTRhNGI3ZDg1ZjljNGZlMmQ1ODc4MWRiNGRjYTNhNDQyMjRkNzJkNjM1ODA"
"1681684502-2935","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora HACEB Carga Superior 16Kg ZOÜ D Negro","https://www.ktronix.com/lavadora-haceb-carga-superior-16kg-zou-d-negro/p/7704353431469","Lavadora HACEB Carga Superior 16Kg ZOÜ D Negro","$2.032.900
                                            Hoy","Panel digital impermeable resistente y de fácil manejo","4.8","28 Opiniones","/medias/7704353431469-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjc5fGltYWdlL2pwZWd8aW1hZ2VzL2hiNy9oZDQvMTE2MTUxNzM2NzI5OTAuanBnfGIxYWQxMjY0MTU4NjIwNjZlMDcwMDNjZmNjOWExYzY2MDgxYWE0YTdhYTE0ZDAzZDExNGM3MzBlMWU2M2M4OGE"
"1681684506-2936","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora WHIRLPOOL Carga Superior 19KG WW19BTAHLA Negro","https://www.ktronix.com/lavadora-whirlpool-carga-superior-19kg-ww19btahla-negro/p/7708228051868","Lavadora WHIRLPOOL Carga Superior 19KG WW19BTAHLA Negro","$2.099.900
                                            Hoy","Smart Action: Combina 3 tecnologías inteligentes","4.9","9 Opiniones","/medias/7708228051868-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMzg2fGltYWdlL2pwZWd8aW1hZ2VzL2hhZS9oYjQvMTIzNDQ4MDg5MzEzNTguanBnfGQxNzEwZjVlOTAxODE0NjFmZDU1NjMzOTg2N2E0YWFkMGQzMzRhODk3MDAzZGY5ODIzNWQ5YTE3NmNlOTc1NzQ"
"1681684510-2937","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora ELECTROLUX Carga Superior 22KG LS22I Gris","https://www.ktronix.com/lavadora-electrolux-carga-superior-22kg-ls22i-gris/p/7909569406649","Lavadora ELECTROLUX Carga Superior 22KG LS22I Gris","$2.399.900
                                            Hoy","Programa Rápido. Más practicidad y más tiempo libre para ti","4.5","6 Opiniones","/medias/7909569406649-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxOTkxfGltYWdlL2pwZWd8aDBjL2g1My8xMzM0MzgxNTcyOTE4Mi83OTA5NTY5NDA2NjQ5XzAwMV82MFd4NjBIfDU5YTUwMDdmMjE5NTdmMWM5NzkyZmE4ZDljNzQ5YjM3NzI3YjE3NWEzYTM4Mjk3OWM4ZDI1ZmUwNjhkZjRkYjA"
"1681684514-2938","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora MABE Carga Superior 19 Kilogramos LMA79114WBAB0 Blanco","https://www.ktronix.com/lavadora-mabe-carga-superior-19-kilogramos-lma79114wbab0-blanco/p/757638394307","Lavadora MABE Carga Superior 19 Kilogramos LMA79114WBAB0 Blanco","$2.199.900
                                            Hoy","Sistema de lavado agitador Hidroturbo con 8 agitaciones","4.8","27 Opiniones","/medias/757638394307-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODI4fGltYWdlL2pwZWd8aW1hZ2VzL2gxMS9oNjcvODgzNzU5MTI2OTQwNi5qcGd8NzYzYmI4ZWNlNzhjMjM1ZTU5NTllNDNlYmNmMGY5YTA2YzFjYzYxNTBiNzBlNDZmNWMxMGZhZGQzYWY5NWVmYw"
"1681684518-2939","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora HACEB Carga Superior 20Kg ZOÜ Digital Inox","https://www.ktronix.com/lavadora-haceb-carga-superior-20kg-zou-digital-inox/p/7704353431544","Lavadora HACEB Carga Superior 20Kg ZOÜ Digital Inox","$2.512.300
                                            Hoy","Panel digital impermeable resistente y de fácil manejo","4.5","2 Opiniones","/medias/7704353431544-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMDM1fGltYWdlL2pwZWd8aW1hZ2VzL2g0ZC9oMjgvMTMzMTk3NjE0Mjg1MTAuanBnfGY5ZDU1YjY0NzkwMmRiOTAyYWFkYzBkNjNlOGQyMzE2ZTg4ZWU1YmE4M2Y0NWMyOTljMzZlOTA2NmRjYzEwM2Y"
"1681684522-2940","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/lavado/c/BI_0600_KTRON","","Lavadora WHIRLPOOL Carga Superior 20KG WW20BHAHLA Gris","https://www.ktronix.com/lavadora-whirlpool-carga-superior-20kg-ww20bhahla-gris/p/7708228051615","Lavadora WHIRLPOOL Carga Superior 20KG WW20BHAHLA Gris","$2.369.900
                                            Hoy","Smart Action: Combina 3 tecnologías inteligentes","4.7","482 Opiniones","/medias/7708228051615-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMDYwfGltYWdlL2pwZWd8aW1hZ2VzL2gwYi9oMTQvMTE1MjcxODc5MjI5NzQuanBnfGYxOTFiYTRlMmExYjk3YTc0ZDAxNjYxMzMzOGY4ZjFlMjUxZWRmZWYyMWViMDlhZTY1OWU3OWJkYjE2MTc3ZTY"
