web-scraper-order,web-scraper-start-url,referencias,referencias-href,paginacion,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681669890-1878","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido LG SNH5 Negro","https://www.ktronix.com/barra-sonido-lg-snh5-negro/p/8806098720187","","Barra de Sonido LG SNH5 Negro","$899.900
                                            Hoy","DTS Virtual:X, experiencia de sonido 3D inmersivo","4.8","63 Opiniones","/medias/8806098720187-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w5NTh8aW1hZ2UvanBlZ3xpbWFnZXMvaDcwL2hmZS85Nzc4MTUyNDA3MDcwLmpwZ3wwMTE5ZDk4MmRjZTU2MjIyNTUwYTliODgzMjdiOGUyMzQ5NWZmMGY2YjI4NDZjZTBiOWViMjIxYjEzYzQxN2Q5"
"1681669895-1879","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante BOSE Home 500 Negro","https://www.ktronix.com/parlante-bose-home-500-negro/p/017817783385","","Parlante BOSE Home 500 Negro","$1.999.900
                                            Hoy","Conectividad WiFi y Bluetooth, reproduce música fácilmente","4.7","85 Opiniones","/medias/017817783385-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNDgzfGltYWdlL2pwZWd8aW1hZ2VzL2g0NC9oYzEvOTExOTE4NDg0Njg3OC5qcGd8Mjk4YTBmNmY3N2ExNzFlZWRmMmU5ZDg3Y2Y1NzlmNTk2NzA4NmRjNDg4YjM0NGM3MjRkYzMxODY2ZDRlNzFiNA"
"1681669901-1880","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Amplificador BOSE Music Negro","https://www.ktronix.com/amplificador-bose-music-negro/p/017817834223","","Amplificador BOSE Music Negro","$3.799.900
                                            Hoy","Elegante diseño con parte superior de vidrio","4.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-017817834223-001.jpg?context=bWFzdGVyfGltYWdlc3wxNjY5fGltYWdlL2pwZWd8aDIzL2hjNy8xMzUxNjE2ODc1NzI3OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzAxNzgxNzgzNDIyM18wMDEuanBnfGQzNThmOTM5NDcyYjdjZDAwODFlOGE2OTQ3NGIwN2RmNDNhYzA1YjA3NGYzMjk4ODJkZTMzZTU5YTk2ZmI5MWI"
"1681669906-1881","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante BOSE Sdlink Revolve+II Negro","https://www.ktronix.com/parlante-bose-sdlink-revolve-ii-negro/p/017817825351","","Parlante BOSE Sdlink Revolve+II Negro","$1.699.900
                                            Hoy","La carcasa de aluminio es resistente al agua y polvo (IP55)","4.8","50 Opiniones","/medias/017817825351-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMDAyfGltYWdlL2pwZWd8aW1hZ2VzL2g3ZC9oMzcvMTA1MjM0MDY1OTgxNzQuanBnfDU2ODdlZDczMTgxYmI4ZTg0YzM2YjAxYjkzOTljMmNhMDYzMzllYjAxNmI4NDg1M2ZlY2U4NzI1MDI3Y2NhNDY"
"1681669911-1882","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido BOSE Smart 900 Negro","https://www.ktronix.com/barra-sonido-bose-smart-900-negro/p/017817829137","","Barra de Sonido BOSE Smart 900 Negro","$4.339.900
                                            Hoy","Podras agrupar tu barra con otros altavoces Bose por WIFI","4.9","8 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-017817829137-001.jpg?context=bWFzdGVyfGltYWdlc3w3NTh8aW1hZ2UvanBlZ3xoMmUvaGIzLzEzNzIxMDQ2MzE5MTM0LzYwV3g2MEhfbWFzdGVyL2hvdGZvbGRlci90cmFuc2Zlci9pbmNvbWluZy9kZXBvc2l0L2h5YnJpcy1pbnRlcmZhY2VzL0lOL21lZGlhL3Byb2R1Y3QvMDE3ODE3ODI5MTM3XzAwMS5qcGd8ZDIwY2E3OTQzZGQ2NWQyYmQ5NzdlZjViN2U4ZTI4MjlhZDQ2Nzc5ZWY0M2NiNDBjOTg1OGU2YTBhYTI1ZWQxYQ"
"1681669916-1883","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente PANASONIC UA90 2000 Watts Negro Torre de Sonido","https://www.ktronix.com/minicomponente-panasonic-ua90-2000-watts-negro-torre-sonido/p/885170332027","","Minicomponente PANASONIC UA90 2000 Watts Negro Torre de Sonido","$1.929.900
                                            Hoy","Diseño hexagonal: ofrece campo sonido increíblemente amplio","4.9","44 Opiniones","/medias/885170332027-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w3ODV8aW1hZ2UvanBlZ3xpbWFnZXMvaDE4L2g0Yi84ODU2NDE2OTExMzkwLmpwZ3wwMWQxMzJkMDI3YzU0NGI3MzgzNTQzOGE4ZTY2OWE1YWE4MWFjNTgzZDMxM2ZhZmE4MmQyODI0MWEzY2UxZTFi"
"1681669920-1884","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente SONY MHC-V43D 450 Watts Negro Torre de Sonido","https://www.ktronix.com/minicomponente-sony-mhc-v43d-450-watts-negro-torre-sonido/p/4548736108127","","Minicomponente SONY MHC-V43D 450 Watts Negro Torre de Sonido","$1.599.900
                                            Hoy","Panel con control de gestos para fácil uso sin contacto","4.6","47 Opiniones","/medias/4548736108127-1-60Wx60H?context=bWFzdGVyfGltYWdlc3wzMzg2fGltYWdlL2pwZWd8aW1hZ2VzL2gxMC9oNzAvOTc3MzUzNTkyMDE1OC5qcGd8NjU1OTQ5Zjc0NmIzMjI5YTg2YmRlZmVhYzQwY2Q3ZTI4MjNiMTZjMTI2ZjU1MzkzNmU4MjA1YjBiNDEyM2FkMg"
"1681669926-1885","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido SAMSUNG HW-B650/ZL Negro","https://www.ktronix.com/barra-sonido-samsung-hw-b650-zl-negro/p/8806094189100","","Barra de Sonido SAMSUNG HW-B650/ZL Negro","$699.900
                                            Hoy","Incluye puerto optico: Audio de alta calidad","5.0","10 Opiniones","/medias/8806094189100-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMzgwfGltYWdlL2pwZWd8aDZjL2g4ZC8xMzM0OTM3NjI2MjE3NC84ODA2MDk0MTg5MTAwXzAwMV82MFd4NjBIfDNjYzA5Nzk3ZGFlMWVmY2Q5NjQ3NDViM2Y5NWE0NTc0Mzk0ZmFmMmY3YzI5ZmQ4YTZiYWM4OGI2YmM4ZDk4MzI"
"1681669931-1886","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente SAMSUNG MX-T40 300 Watts Negro Torre de Sonido","https://www.ktronix.com/minicomponente-samsung-mx-t40-300-watts-negro-torre-sonido/p/8806090686214","","Minicomponente SAMSUNG MX-T40 300 Watts Negro Torre de Sonido","$399.900
                                            Hoy","Sonido bidireccional para que escuches desde todo ángulo","4.8","288 Opiniones","/medias/8806090686214-010-60Wx60H?context=bWFzdGVyfGltYWdlc3wxOTI0fGltYWdlL2pwZWd8aW1hZ2VzL2g1MC9oYTgvMTAwMDIzMDQ3OTQ2NTQuanBnfDA3ZjM4NmI1ZDVmNWFhYzM3MjVhNjkzZGYzYjZiZWQ4MWRkMDVkNTViNjRiYTM3N2VkZjUzYWI3YThjMTVmODA"
"1681669935-1887","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante BOSE S1 Pro Negro","https://www.ktronix.com/parlante-bose-s1-pro-negro/p/017817791113","","Parlante BOSE S1 Pro Negro","$3.999.900
                                            Hoy","Diseñado con mezclador de 3 canales","5.0","86 Opiniones","/medias/017817791113-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w5MDl8aW1hZ2UvanBlZ3xpbWFnZXMvaGZkL2g0MS84ODA1NDc1ODExMzU4LmpwZ3wwZWFmMzEwYTRhYjE3NzIzYzkxZjNmNTIyMTNlZjUzZDhhMWQ0ZGRkYjgxMGViY2M2ZWYxYjM1ZWM5MzU5NDJh"
"1681669939-1888","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente LG XBOOM RN9 1800 Watts Negro Torre de Sonido","https://www.ktronix.com/minicomponente-lg-xboom-rn9-1800-watts-negro-torre-sonido/p/8806098720033","","Minicomponente LG XBOOM RN9 1800 Watts Negro Torre de Sonido","$1.399.900
                                            Hoy","Super Bass Boost: produce bajos potentes","4.9","110 Opiniones","/medias/8806098720033-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMTk0fGltYWdlL2pwZWd8aW1hZ2VzL2gxNC9oZGQvOTY1MzA0NjIxNDY4Ni5qcGd8Yjk1M2NhNGMxYzQ5YzY5Nzk3MTlhYTk1NTRmNzIyNTE1NzM4MjAxNzM1YzJiZmMyNzExZGU5ODhmMDM2NjEzMA"
"1681669944-1889","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido BOSE Smart 600 Negro","https://www.ktronix.com/barra-sonido-bose-smart-600-negro/p/017817841467","","Barra de Sonido BOSE Smart 600 Negro","$2.999.900
                                            Hoy","Sonido totalmente envolvente para todo tu entretenimiento","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-017817841467-001.jpg?context=bWFzdGVyfGltYWdlc3wxMTE5fGltYWdlL2pwZWd8aGNjL2g4Mi8xMzUxNjE3MjI5NjIyMi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzAxNzgxNzg0MTQ2N18wMDEuanBnfGE4YTJlZWZhZmE2NWM4ZmI3NzQ4MjFlMjliMTViZGRmNmVmYTUwZTEzMjNiMjcxYzEzMzFmY2Y2YzQ5NGRjNDY"
