web-scraper-order,web-scraper-start-url,referencias,referencias-href,paginacion,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681681370-2621","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera WHIRLPOOL No Frost Congelador Superior 435 Litros WRJ45AKTWW Gris","https://www.ktronix.com/nevera-whirlpool-no-frost-congelador-superior-435-litros-wrj45aktww-gris/p/7704353362541","","Nevera WHIRLPOOL No Frost Congelador Superior 435 Litros  WRJ45AKTWW Gris","$2.529.900
                                            Hoy","Xpert flow: mantiene la temperatura homogénea","4.7","36 Opiniones","/medias/7704353362541-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjk1fGltYWdlL2pwZWd8aW1hZ2VzL2hmNi9oNzAvMTAyOTg4ODk4MzA0MzAuanBnfDhiNjIwYTU3MjRmNGNlM2U5Y2I3NGVlOGE5YjkzODZmMDc2YzlmMzJiNDdjOGY0Y2Y0NmY0MzhmN2RkMGY5YzU"
"1681681375-2622","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera HACEB No Frost Congelador Superior 391 Litros Panel Digital HIMALAYA Inox","https://www.ktronix.com/nevera-haceb-no-frost-congelador-superior-391-litros-panel-digital-himalaya-inox/p/7704353422832","","Nevera HACEB No Frost Congelador Superior 391 Litros Panel Digital HIMALAYA Inox","$2.617.900
                                            Hoy","Sistema de bandejas independientes para frutas y verduras","4.6","69 Opiniones","/medias/7704353422832-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODU3fGltYWdlL2pwZWd8aDk4L2gwMy8xMzQyNTkyMjk5ODMwMi83NzA0MzUzNDIyODMyXzAwMV82MFd4NjBIfDQxNDFiN2VjMWY5MTljMTc2NzlkYjAyY2YxM2FlYzBiMDMzNDcwNjAzNWJlNGU5MGJhZGEyYTU1ZGQ2YzhlNDY"
"1681681381-2623","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera ELECTROLUX No Frost Congelador Superior 453 Litros Brutos IT55S Gris","https://www.ktronix.com/nevera-electrolux-no-frost-congelador-superior-453-litros-brutos-it55s-gris/p/7909569411582","","Nevera ELECTROLUX No Frost Congelador Superior 453 Litros Brutos IT55S Gris","$2.999.900
                                            Hoy","Inverter. Compresor que reduce los picos de consumo.","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7909569411582-001.jpg?context=bWFzdGVyfGltYWdlc3wxNTgyfGltYWdlL2pwZWd8aDU2L2g4OS8xMzczNjU2NjY4NTcyNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc5MDk1Njk0MTE1ODJfMDAxLmpwZ3w2NjA4YmZlNjc2NjBhY2Q0OTQwOTBhZjJjZmQ5ZDFjN2Q4OGQxN2Q3ODIwOWYyYmQ5MjE0Yzc3ZTQ1MDE2MTQ5"
"1681681388-2624","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Congelador Horizontal CHALLENGER Dual 200 Litros CH332 Blanco","https://www.ktronix.com/congelador-horizontal-challenger-dual-200-litros-ch332-blanco/p/7705191002453","","Congelador Horizontal CHALLENGER Dual 200 Litros CH332 Blanco","$1.409.900
                                            Hoy","Ruedas para fácil desplazamiento","4.7","27 Opiniones","/medias/7705191002453-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODY1fGltYWdlL2pwZWd8aW1hZ2VzL2g5OC9oM2EvODkxODcxMTU5OTEzNC5qcGd8ZWM1MGNkNTI1M2U4YmVkOGIyYjQwNDQyOTU4ZDgxZTJiYzYzZDEzOWNlNGIxYzc3MDVjNjAyYmQzYzg0ZGUyMA"
"1681681393-2625","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Congelador Vertical CHALLENGER 100 Litros 425R Gris","https://www.ktronix.com/congelador-vertical-challenger-100-litros-425r-gris/p/7705191000404","","Congelador Vertical CHALLENGER 100 Litros 425R Gris","$1.509.900
                                            Hoy","Bandejas de polipropileno, organiza fácilmente tus alimentos","4.7","22 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7705191000404-001.jpg?context=bWFzdGVyfGltYWdlc3wxNzcwfGltYWdlL2pwZWd8aGEwL2g1Zi8xMzY4OTk5NTg4NjYyMi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDUxOTEwMDA0MDRfMDAxLmpwZ3w5MTc5OGFkNzVjZDg2OWViN2FkMTQ0YTFmOWZlNmEyYWE4YmM4NTE4MWU4MDhkMDg4NjFiMDhjNjA1ZWMzODJh"
"1681681399-2626","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Congelador Horizontal MABE 422 Litros ALASKA430BH Blanco","https://www.ktronix.com/congelador-horizontal-mabe-422-litros-alaska430bh-blanco/p/757638370820","","Congelador Horizontal MABE 422 Litros  ALASKA430BH Blanco","$3.069.900
                                            Hoy","Funciona Dual, con el panel puedes refrigerar o congelar","5.0","3 Opiniones","/medias/757638370820-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMTg4fGltYWdlL2pwZWd8aW1hZ2VzL2g3Yi9oM2UvMTA1MjE5ODM5MDk5MTguanBnfDVjYjQ5NDZmYjQ2YTUxMzQ1OWQ3ODlmNDNjMWMyNzE2YzA3YTA5Zjc2MzRhMmIzODhhOWQ5NjhmNzRlMWU3YmM"
"1681681404-2627","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Minibar ELECTROLUX Frost Una Puerta 92 Litros ERD90G3HUS Gris","https://www.ktronix.com/minibar-electrolux-frost-una-puerta-92-litros-erd90g3hus-gris/p/7861106401619","","Minibar ELECTROLUX Frost Una Puerta 92 Litros  ERD90G3HUS Gris","$899.900
                                            Hoy","Mejor aprovechamiento del espacio","5.0","21 Opiniones","/medias/7861106401619-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODE1fGltYWdlL2pwZWd8aW1hZ2VzL2g1YS9oNzQvMTAzNzAxNjE4MDMyOTQuanBnfGNjMGRkN2Q4ZWUzYTc1ZWY1NzA3NWIwMTJmNGQ1ZTkwM2EyZDNlNmRjNGNhYTUzYjA2MGQ4MjUxMzA3NjQ3NzM"
"1681681408-2628","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera MABE No Frost Congelador Inferior 400 Litros RMB400IABRE0 Platinum","https://www.ktronix.com/nevera-mabe-no-frost-congelador-inferior-400-litros-rmb400iabre0-platinum/p/757638368490","","Nevera MABE No Frost Congelador Inferior 400 Litros RMB400IABRE0 Platinum","$3.519.900
                                            Hoy","Ahorro de energia con Tecnologia Home Energy Saver","4.8","45 Opiniones","/medias/757638368490-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNDA5fGltYWdlL2pwZWd8aW1hZ2VzL2hlMC9oZjEvMTE1NDA0NDY3NzMyNzguanBnfDM5NGQ0YTUxNWQ1N2QzNDk1Y2UxOWFlNzAwMjgxM2Q2ZWQzNzY1ODJkYTU2MmFmZTkwNmIwMjkxMWZkMmQ0MWE"
"1681681413-2629","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Minibar WHIRLPOOL WS4519BS 95 Litros Negro","https://www.ktronix.com/minibar-whirlpool-ws4519bs-95-litros-negro/p/7891129526242","","Minibar WHIRLPOOL WS4519BS 95 Litros  Negro","$1.189.900
                                            Hoy","Cuenta con iluminación incandescente en su interior","4.9","18 Opiniones","/medias/7891129526242-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMTY1fGltYWdlL2pwZWd8aW1hZ2VzL2g0NC9oNjYvMTAzNzAxNjUzNDIyMzguanBnfDJkNWJmMTEzOTIzOGM5ZjU2M2RhMjc4ZGNkNjQyMjVhMGJhZTAwYTE2NzY4YjgwOTZlYjU1MmExZDNjMDc1Nzk"
"1681681418-2630","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Vitrina Vertical MABE 309 Litros ALASKAVIT320B1 Blanco","https://www.ktronix.com/vitrina-vertical-mabe-309-litros-alaskavit320b1-blanco/p/757638370851","","Vitrina Vertical MABE 309 Litros ALASKAVIT320B1 Blanco","$3.619.900
                                            Hoy","Tecnología No Frost, conserva mejor las propiedades de tus alimentos","4.7","3 Opiniones","/medias/757638370851-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMTc2fGltYWdlL2pwZWd8aW1hZ2VzL2hkZi9oYjMvMTE2Mzc3NjM0NDA2NzAuanBnfDZhZGNiMjk0Y2I5ZDcyOTFjZWI4M2UzYmI3ZTRlNjQxZGI3MGFiMGM0NjdiMjZhNWMxYmQxYjE4OTA5NGQyYWI"
"1681681423-2631","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Congelador Horizontal MABE 320 Litros Brutos ALASKA300BH Blanco","https://www.ktronix.com/congelador-horizontal-mabe-320-litros-brutos-alaska300bh-blanco/p/757638373104","","Congelador Horizontal MABE 320 Litros Brutos ALASKA300BH Blanco","$2.199.900
                                            Hoy","Funciona Dual, con el panel puedes refrigerar o congelar","4.8","8 Opiniones","/medias/757638373104-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjYzfGltYWdlL2pwZWd8aW1hZ2VzL2hmMy9oODIvMTA1MjE5OTUxMTY1NzQuanBnfDU1YTY5N2MxM2U0Y2M2N2E2ZTc2Y2E0YTY1NzBmZDg3ZjgwZTQxOTY4ZmRjN2I4YzE4OTA4ZTBkMGEyMjE3OTg"
"1681681429-2632","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera HACEB No Frost Congelador Superior 226 Litros Manija Externa SIBERIA Titanio","https://www.ktronix.com/nevera-haceb-no-frost-congelador-superior-226-litros-manija-externa-siberia-titanio/p/7704353404289","","Nevera HACEB No Frost Congelador Superior 226 Litros  Manija Externa SIBERIA Titanio","$1.838.200
                                            Hoy","Nuevo dispensador Slim","4.5","59 Opiniones","/medias/7704353404289-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNzk3fGltYWdlL2pwZWd8aW1hZ2VzL2gzNS9oMmMvMTA3NTc1MzQ0NDk2OTQuanBnfDBjYzBjMmE0MTI4NTMwNzY3N2UyMTQ0MzcwNDY0NjJlOGY3MzQ5NmQzNzBiNjdlM2MzMzliNjhlOTllMmM5MjA"
"1681681434-2633","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera ELECTROLUX No Frost Congelador Inferior 320 Litros ERFWV3HUS Gris","https://www.ktronix.com/nevera-electrolux-no-frost-congelador-inferior-320-litros-erfwv3hus-gris/p/7861106376467","","Nevera ELECTROLUX No Frost Congelador Inferior 320 Litros  ERFWV3HUS Gris","$3.899.900
                                            Hoy","Tecnología Inverter, mucho más eficiente y silencioso","4.8","6 Opiniones","/medias/7861106376467-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNDkyfGltYWdlL2pwZWd8aW1hZ2VzL2g5ZS9oZTYvMTA0OTk3Mzc5NDQwOTQuanBnfDg0NTEyMjM2ZmIzM2Y1Nzk4OTgwZDI4ODk3NmQwM2UzZjJjNGE4OWI3YTIwNmNmM2UxMjgyMmEyM2I4NWFiOTE"
"1681681438-2634","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera SAMSUNG BESPOKE No Frost 323 Litros RZ32A7445P0/CO Rosado","https://www.ktronix.com/nevera-samsung-bespoke-no-frost-323-litros-rz32a7445p0-co-rosado/p/8806094462593","","Nevera SAMSUNG BESPOKE No Frost 323 Litros RZ32A7445P0/CO Rosado","$3.899.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094462593-001.jpg?context=bWFzdGVyfGltYWdlc3wxNjc1fGltYWdlL2pwZWd8aGU4L2gzYS8xMzU5MzQ3MDY2NDczNC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ0NjI1OTNfMDAxLmpwZ3wxMmY5OTRkNzgxMjg0YjU2YzZmM2M0YTk5Zjc4MGQ4M2Q1ZGYzM2Y5M2U4NGM2NTc2YWMzYzQ1ZTg2ZGRhZDIx"
"1681681443-2635","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Congelador Horizontal WHIRLPOOL Dual 141 Litros WCF2105Q Blanco","https://www.ktronix.com/congelador-horizontal-whirlpool-dual-141-litros-wcf2105q-blanco/p/7501545589447","","Congelador Horizontal WHIRLPOOL Dual 141 Litros WCF2105Q Blanco","$1.369.900
                                            Hoy","Interior Metalico","4.5","2 Opiniones","/medias/7501545589447-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMzMyfGltYWdlL2pwZWd8aW1hZ2VzL2hhMy9oYTgvMTIzNDQ3NjIzNjgwMzAuanBnfDQ3MzgxN2UwYWJkYWQxN2FkZmVjZDYzYTllNTIwMDEzODExZTY2NTc2OTJkNzc2NjI3NWIzM2QxMDllZTE5ODM"
"1681681447-2636","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera CHALLENGER No Frost Congelador Superior 327 Litros CR430 Negro","https://www.ktronix.com/nevera-challenger-no-frost-congelador-superior-327-litros-cr430-negro/p/7705191002408","","Nevera CHALLENGER No Frost Congelador Superior 327 Litros  CR430 Negro","$2.149.900
                                            Hoy","Termostato con display tipo touch","4.4","21 Opiniones","/medias/7705191002408-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNzIxfGltYWdlL2pwZWd8aW1hZ2VzL2hiYS9oNzMvMTA3NjI2NjcwOTgxNDIuanBnfDRlNDU0ZmJiMzBiNTI2YzRlNGNmYzZlNzJiY2I1YTgyNGVhMjVmN2IwMTBhNTQ1OTZiYzVmNmYxMzQ5NTAxY2I"
"1681681452-2637","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Congelador Horizontal ELECTROLUX Dual 708 Litros EFC70W3HTW Blanco","https://www.ktronix.com/congelador-horizontal-electrolux-dual-708-litros-efc70w3htw-blanco/p/7861106404832","","Congelador Horizontal ELECTROLUX Dual 708 Litros  EFC70W3HTW Blanco","$4.399.900
                                            Hoy","Panel digital para controlar la temperatura","5.0","3 Opiniones","/medias/7861106404832-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMzQ0fGltYWdlL2pwZWd8aW1hZ2VzL2hjOC9oNGIvOTk5MDQ2OTk0MzMyNi5qcGd8MjAzMTRlMDlmOGVjNGE1Zjg4ZTI2MjRhZWI5N2JhMjg3OGU1OGI2MjQwOWQwNzM1YTEyZWU1M2ZlYzVlMjgwNw"
"1681681457-2638","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera MABE No Frost Congelador Inferior 520 Litros RMB520IWBQP1 Negro","https://www.ktronix.com/nevera-mabe-no-frost-congelador-inferior-520-litros-rmb520iwbqp1-negro/p/757638378055","","Nevera MABE No Frost Congelador Inferior 520 Litros RMB520IWBQP1 Negro","$4.599.900
                                            Hoy","Ahorro de energia con Tecnologia Home Energy Saver","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-757638378055-001.jpg?context=bWFzdGVyfGltYWdlc3wxNDA3fGltYWdlL2pwZWd8aGRhL2g2Mi8xMzUxNjEzNzgyNDI4Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc1NzYzODM3ODA1NV8wMDEuanBnfDk1MGUzZTdjZDM0NDQwYjFhZDZkOTQ5NDhkZTZmZmUzMmQ0OGU0YWI5YmFkMGJjOGRmMTBlZDZlY2I0NGE1NTE"
"1681681463-2639","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera LG No Frost Congelador Inferior 420 Litros Brutos GB41WPT Negro","https://www.ktronix.com/nevera-lg-no-frost-congelador-inferior-420-litros-brutos-gb41wpt-negro/p/8806091139184","","Nevera LG No Frost Congelador Inferior 420 Litros Brutos GB41WPT Negro","$4.079.900
                                            Hoy","Moist Balance Crisper (Humeda ideal)","4.9","37 Opiniones","/medias/8806091139184-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMjAyfGltYWdlL2pwZWd8aW1hZ2VzL2g2NS9oYTMvMTA4MTIyOTY3NTcyNzguanBnfGZlYTA3M2Y5NzNiZGY2ODk5NGYwY2I3ODA1NGU2ZDFkYThiZjljOGRjZGVkYmI2YjJjZjcxZDM3YWZlMTljNzQ"
"1681681469-2640","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera SAMSUNG Bespoke No Frost Congelador Inferior 339 Litros RB33A30703V/CO Blanco y Vainilla","https://www.ktronix.com/nevera-samsung-bespoke-no-frost-congelador-inferior-339-litros-rb33a30703v-co-blanco-vainilla/p/8806094546101","","Nevera SAMSUNG Bespoke No Frost Congelador Inferior 339 Litros RB33A30703V/CO Blanco y Vainilla","$4.999.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094546101-001.jpg?context=bWFzdGVyfGltYWdlc3wxNDQ3fGltYWdlL2pwZWd8aDViL2hjMy8xMzUwODUxNTkyMTk1MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ1NDYxMDFfMDAxLmpwZ3wxZjg1ODQ0YzQ1ZjE1MDkyMTkzYWQ3MGM2ZTdmYWJjNzMwZTZmNTY0YTNiNTc1YjMyNzIwZmRhNGQ3MTNiODI3"
"1681681474-2641","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera SAMSUNG Bespoke No Frost Congelador Inferior 339 Litros RB33A30708A/CO Blanco y Azul","https://www.ktronix.com/nevera-samsung-bespoke-no-frost-congelador-inferior-339-litros-rb33a30708a-co-blanco-azul/p/8806094546118","","Nevera SAMSUNG Bespoke No Frost Congelador Inferior 339 Litros RB33A30708A/CO Blanco y Azul","$4.999.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","4.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094546118-001.jpg?context=bWFzdGVyfGltYWdlc3wxMzYwfGltYWdlL2pwZWd8aDZjL2g0ZC8xMzUwODUyMTIzMDM2Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ1NDYxMThfMDAxLmpwZ3wyNTdhNjhkNzU2NjU3NjJjN2FhZWM2Mzk5ZTRiZjk4MDUxMTQxNjVmM2UyZTM1NzRjZjU4MTc1MWI4YjllYjc1"
"1681681480-2642","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera MABE No Frost Congelador Superior 250 Litros RMA250FJCL1 Platinum","https://www.ktronix.com/nevera-mabe-no-frost-congelador-superior-250-litros-rma250fjcl1-platinum/p/7704712730783","","Nevera MABE No Frost Congelador Superior 250 Litros RMA250FJCL1 Platinum","$1.819.900
                                            Hoy","Ahorro de energia con Tecnologia Home Energy Saber","4.7","39 Opiniones","/medias/7704712730783-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMjYyfGltYWdlL2pwZWd8aW1hZ2VzL2gxYi9oOWEvMTE4NTMzODYwODg0NzguanBnfGJjYTk0NWU4MGU2ZmI5NDQ5NDIxZmNmMzRiZmI1ODZkZjM0YmU0MjI5M2MyZDAxYjYxMmQ2Yzk1ZjFlNzVmNDI"
"1681681485-2643","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Congelador Horizontal CHALLENGER Dual 490 Litros CH396 Blanco","https://www.ktronix.com/congelador-horizontal-challenger-dual-490-litros-ch396-blanco/p/7705191002477","","Congelador Horizontal CHALLENGER Dual 490 Litros CH396 Blanco","$2.549.900
                                            Hoy","Ruedas para fácil desplazamiento","4.8","82 Opiniones","/medias/7705191002477-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNzA2fGltYWdlL2pwZWd8aW1hZ2VzL2hjYi9oMjUvODkxODcxOTg1NjY3MC5qcGd8MTI0MTJkYTEzNzMxYTY2YWQ3MzFkZTQzZjdjYTM5MzJmZTE4Y2ZlNTdiN2JlYzkwMzhlOTJkYjQ0MzI0MTRiNg"
"1681681490-2644","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Congelador Vertical ELECTROLUX EFUP22P 212 Litros Gris","https://www.ktronix.com/congelador-vertical-electrolux-efup22p-212-litros-gris/p/7861106404443","","Congelador Vertical ELECTROLUX EFUP22P 212 Litros Gris","$2.599.900
                                            Hoy","Gas refrigerante R600a, cuida mejor del medio ambiente","4.8","27 Opiniones","/medias/7861106404443-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNDY4fGltYWdlL2pwZWd8aW1hZ2VzL2gwMC9oMTkvOTM4NjI5NDQ3NjgzMC5qcGd8M2RiMDY3ZDI0NzFlZmY1MmY1MjI2MzM5MGY5MWRkYTU2ODIxZjgzNmZjZWRmMTM5ZDUyNjI4MzE1ZWJjMzk5MQ"
"1681681495-2645","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera SAMSUNG No Frost Congelador Superior 439 Litros Brutos RT44A6320S9/CO Inox","https://www.ktronix.com/nevera-samsung-no-frost-congelador-superior-439-litros-brutos-rt44a6320s9-co-inox/p/8806092662919","","Nevera SAMSUNG No Frost Congelador Superior 439 Litros Brutos RT44A6320S9/CO Inox","$3.149.900
                                            Hoy","20 años de garantía en el Compresor Digital Inverter","4.5","22 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806092662919-001.jpg?context=bWFzdGVyfGltYWdlc3wxNzY2fGltYWdlL2pwZWd8aDI0L2gyNi8xMzQ5NjQzMDM2MjY1NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTI2NjI5MTlfMDAxLmpwZ3wxZTE1MzA3YzY4ZmE1NWMxM2ExNDY0Yjc2MTA5ZTU4YmE5YzRhYWI2Y2UxYjVlYmU0YTNiN2MwYjUxYzMxNWIy"
"1681681500-2646","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera CHALLENGER No Frost Congelador Superior 341 Litros CR428B Gris","https://www.ktronix.com/nevera-challenger-no-frost-congelador-superior-341-litros-cr428b-gris/p/7705191002392","","Nevera CHALLENGER No Frost Congelador Superior 341 Litros  CR428B Gris","$1.799.900
                                            Hoy","370 litros, capacidad ideal para todos tus productos","4.5","29 Opiniones","/medias/7705191002392-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTcwfGltYWdlL2pwZWd8aW1hZ2VzL2hmYi9oY2QvMTA3NjI2NjY1MDgzMTguanBnfDBlMmIyNzNhOTNjNmE0MDc1Y2I2NzZkYjcyZDg5MjU0MzIyZDFjNTgwMDJjMzBlZGVmZWY4MzViOGQ3NTE5MDM"
"1681681506-2647","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Nevera MABE No Frost Congelador Superior 412 Litros RMP435FZCU Inox","https://www.ktronix.com/nevera-mabe-no-frost-congelador-superior-412-litros-rmp435fzcu-inox/p/7704712420813","","Nevera MABE No Frost Congelador Superior 412 Litros RMP435FZCU Inox","$2.759.900
                                            Hoy","Ahorro de energia con Tecnologia Home Energy Saber","4.8","28 Opiniones","/medias/7704712420813-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMzgwfGltYWdlL2pwZWd8aW1hZ2VzL2hlNy9oYzEvMTA3NTgzNDA2NzM1NjYuanBnfDRjNDAyZGY2NjQxNzIzMjFlNjhjYWJhZjA4ODA3Nzg0MDQxY2FlNzQ2MjA2M2U5YWQwMzExZWYxMjI1MDAwZjM"
"1681681511-2648","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Congelador Vertical WHIRLPOOL 245 Litros WVU26EKTWF Gris","https://www.ktronix.com/congelador-vertical-whirlpool-245-litros-wvu26ektwf-gris/p/7891129253186","","Congelador Vertical WHIRLPOOL 245 Litros  WVU26EKTWF Gris","$2.849.900
                                            Hoy","Control externo de temperatura","4.7","53 Opiniones","/medias/7891129253186-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMjM0fGltYWdlL2pwZWd8aW1hZ2VzL2gyMS9oNzgvMTAzNzAxNjA2MjM2NDYuanBnfDAyMDc3MTU3YzBhYTdmMzczYTY2MGJlN2YxOWY2OGQ0NGFmMGM0YmI5ODQwODg2ODI4OTk4NTFhOTFhYTkyZTY"
"1681681516-2649","https://www.ktronix.com/electrodomesticos/grandes-electrodomesticos/refrigeracion/c/BI_0610_KTRON","Congelador Horizontal CHALLENGER 337 Litros CH363 Blanco","https://www.ktronix.com/congelador-horizontal-challenger-337-litros-ch363-blanco/p/7705191002460","","Congelador Horizontal CHALLENGER 337 Litros CH363 Blanco","$1.929.900
                                            Hoy","Ruedas para fácil desplazamiento","4.5","31 Opiniones","/medias/7705191002460-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODkwfGltYWdlL2pwZWd8aW1hZ2VzL2hhMS9oMzkvODkxODcxNTcyNzkwMi5qcGd8NTQ3YmNmN2YwNmQ3ZDc0MDhmZTRmZWFjZmMwNmY0ODZhMTllNTE0ODU1ZjA0MjdhZTZhNjNmMTY0ODRjNzI0OQ"
